blocks-iam	GetActivityPayload	POST	sessions/{sessionId}/revoke	/api/security/sessions/{sessionId}/revoke	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\SecurityController.cs	GetActivityPayload.sessions/{sessionId}/revoke
blocks-iam	GetActivityPayload	POST	refresh-tokens/{tokenId}/revoke	/api/security/refresh-tokens/{tokenId}/revoke	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\SecurityController.cs	GetActivityPayload.refresh-tokens/{tokenId}/revoke
blocks-iam	GetActivityPayload	POST	revoke/refresh-tokens/{tokenId}	/api/security/revoke/refresh-tokens/{tokenId}	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\SecurityController.cs	GetActivityPayload.revoke/refresh-tokens/{tokenId}
blocks-iam	GetActivityPayload	POST	activity	/api/security/activity	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\SecurityController.cs	GetActivityPayload.activity
blocks-iam	TokenManagementController	POST	revoke	/api/oidc/revoke	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\TokenManagementController.cs	TokenManagement.revoke
blocks-iam	TokenManagementController	POST	introspect	/api/oidc/introspect	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\TokenManagementController.cs	TokenManagement.introspect
blocks-data	ConfigurationController	GET		/api/configurations	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-data\server\Api\Controllers\DataGateway\ConfigurationController.cs	Configuration.<root>
blocks-data	ConfigurationController	POST		/api/configurations	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-data\server\Api\Controllers\DataGateway\ConfigurationController.cs	Configuration.<root>
blocks-data	ConfigurationController	PUT		/api/configurations	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-data\server\Api\Controllers\DataGateway\ConfigurationController.cs	Configuration.<root>
blocks-data	DataAccessController	POST	security/change	/api/data-access/security/change	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-data\server\Api\Controllers\DataGateway\DataAccessController.cs	DataAccess.security/change
